beta,gamma,Az,Az_over_gamma,C,T_nd,T_days,x0,x_eq,dx_over_gamma,vy0,nu_max,lambda_max,delta,stable
0.032000,0.0151338167,0.0130045345,0.85930302,3.0009313467,4.3690370988,253.977994,0.977757899571,0.984863180280,0.46949694,0.024801265866,2.051835,3.843490,0.22995554,0
0.032000,0.0151338167,0.0129907020,0.85838901,3.0009299690,4.3629874841,253.626322,0.977731549258,0.984863180280,0.47123810,0.024905954754,1.952777,3.630077,0.23157171,0
0.032000,0.0151338167,0.0129749813,0.85735024,3.0009286564,4.3569375180,253.274629,0.977706987084,0.984863180280,0.47286110,0.025005610774,1.862848,3.434536,0.23317829,0
0.032000,0.0151338167,0.0129575657,0.85619946,3.0009274025,4.3508872377,252.922918,0.977684123635,0.984863180280,0.47437185,0.025100501580,1.781106,3.254991,0.23477661,0
0.032000,0.0151338167,0.0129386291,0.85494818,3.0009262018,4.3448366756,252.571191,0.977662876269,0.984863180280,0.47577582,0.025190873226,1.706723,3.089801,0.23636785,0
0.032000,0.0151338167,0.0129183285,0.85360678,3.0009250492,4.3387858603,252.219449,0.977643168380,0.984863180280,0.47707806,0.025276952611,1.638975,2.937527,0.23795307,0
0.032000,0.0151338167,0.0128968064,0.85218465,3.0009239400,4.3327348168,251.867694,0.977624928775,0.984863180280,0.47828328,0.025358949563,1.577220,2.796902,0.23953321,0
0.032000,0.0151338167,0.0128741915,0.85069033,3.0009228702,4.3266835674,251.515926,0.977608091126,0.984863180280,0.47939586,0.025437058632,1.520893,2.666807,0.24110913,0
0.032000,0.0151338167,0.0128506011,0.84913154,3.0009218359,4.3206321319,251.164148,0.977592593507,0.984863180280,0.48041990,0.025511460638,1.469491,2.546248,0.24268160,0
0.032000,0.0151338167,0.0128261421,0.84751536,3.0009208337,4.3145805278,250.812360,0.977578377975,0.984863180280,0.48135923,0.025582324017,1.422566,2.434344,0.24425130,0
0.032000,0.0151338167,0.0128009117,0.84584821,3.0009198604,4.3085287708,250.460564,0.977565390217,0.984863180280,0.48221742,0.025649805996,1.379718,2.330307,0.24581885,0
0.032000,0.0151338167,0.0127749989,0.84413596,3.0009189133,4.3024768751,250.108759,0.977553579229,0.984863180280,0.48299786,0.025714053626,1.340588,2.233435,0.24738484,0
0.032000,0.0151338167,0.0127484851,0.84238400,3.0009179897,4.2964248531,249.756947,0.977542897037,0.984863180280,0.48370371,0.025775204686,1.304855,2.143095,0.24894978,0
0.032000,0.0151338167,0.0127214448,0.84059725,3.0009170872,4.2903727162,249.405128,0.977533298449,0.984863180280,0.48433795,0.025833388487,1.272229,2.058719,0.25051413,0
0.032000,0.0151338167,0.0126939464,0.83878024,3.0009162037,4.2843204747,249.053303,0.977524740830,0.984863180280,0.48490342,0.025888726588,1.242450,1.979797,0.25207833,0
0.032000,0.0151338167,0.0126660527,0.83693710,3.0009153371,4.2782681377,248.701472,0.977517183904,0.984863180280,0.48540276,0.025941333425,1.215281,1.905865,0.25364276,0
0.032000,0.0151338167,0.0126378214,0.83507165,3.0009144857,4.2722157136,248.349637,0.977510589578,0.984863180280,0.48583849,0.025991316884,1.190508,1.836501,0.25520779,0
0.032000,0.0151338167,0.0126093056,0.83318741,3.0009136478,4.2661632099,247.997797,0.977504921779,0.984863180280,0.48621300,0.026038778808,1.167937,1.771324,0.25677373,0
0.032000,0.0151338167,0.0125805544,0.83128761,3.0009128219,4.2601106335,247.645952,0.977500146308,0.984863180280,0.48652855,0.026083815453,1.147391,1.709981,0.25834091,0
0.032000,0.0151338167,0.0125516127,0.82937523,3.0009120065,4.2540579906,247.294104,0.977496230710,0.984863180280,0.48678729,0.026126517906,1.128711,1.652150,0.25990958,0
0.032000,0.0151338167,0.0125225223,0.82745302,3.0009112003,4.2480052870,246.942252,0.977493144154,0.984863180280,0.48699124,0.026166972453,1.111749,1.597533,0.26148001,0
0.032000,0.0151338167,0.0124933215,0.82552351,3.0009104021,4.2419525277,246.590397,0.977490857326,0.984863180280,0.48714234,0.026205260922,1.096371,1.545849,0.26305242,0
0.032000,0.0151338167,0.0124640459,0.82358906,3.0009096109,4.2358997175,246.238539,0.977489342325,0.984863180280,0.48724245,0.026241460988,1.082456,1.496836,0.26462705,0
0.032000,0.0151338167,0.0124347282,0.82165183,3.0009088256,4.2298468608,245.886679,0.977488572576,0.984863180280,0.48729331,0.026275646457,1.069890,1.450239,0.26620407,0
0.032000,0.0151338167,0.0124053989,0.81971383,3.0009080454,4.2237939614,245.534815,0.977488522746,0.984863180280,0.48729661,0.026307887518,1.058572,1.405810,0.26778370,0
0.032000,0.0151338167,0.0123760859,0.81777691,3.0009072693,4.2177410230,245.182950,0.977489168668,0.984863180280,0.48725393,0.026338250982,1.048406,1.363295,0.26936608,0
0.040000,0.0169763061,0.0008488153,0.05000000,3.0007858517,4.8265472089,280.573671,0.987270431480,0.983020690872,0.25033365,-0.012741221571,93.339604,186.673851,-0.08997686,0
0.040000,0.0169763061,0.0011228358,0.06614135,3.0007811142,4.8269127431,280.594920,0.987304793306,0.983020690872,0.25235775,-0.012819661407,92.352918,184.700421,-0.09038442,0
0.040000,0.0169763061,0.0013720361,0.08082065,3.0007756541,4.8273312016,280.619246,0.987344378181,0.983020690872,0.25468952,-0.012909850213,91.226809,182.448136,-0.09085093,0
0.040000,0.0169763061,0.0016005683,0.09428248,3.0007696779,4.8277857507,280.645669,0.987387685774,0.983020690872,0.25724058,-0.013008308775,90.007685,180.009814,-0.09135766,0
0.040000,0.0169763061,0.0018728104,0.11031908,3.0007613409,4.8284137591,280.682176,0.987448067226,0.983020690872,0.26079739,-0.013145217701,88.330372,176.655084,-0.09205783,0
0.040000,0.0169763061,0.0021224870,0.12502643,3.0007525225,4.8290702759,280.720340,0.987511897144,0.983020690872,0.26455733,-0.013289485971,86.585462,173.165149,-0.09279001,0
0.040000,0.0169763061,0.0024208507,0.14260173,3.0007404989,4.8299524944,280.771625,0.987598868990,0.983020690872,0.26968046,-0.013485308414,84.254291,168.502648,-0.09377459,0
0.040000,0.0169763061,0.0026959540,0.15880687,3.0007279626,4.8308563629,280.824168,0.987689485039,0.983020690872,0.27501826,-0.013688427127,81.881746,163.757385,-0.09478453,0
0.040000,0.0169763061,0.0030268690,0.17829962,3.0007110120,4.8320524482,280.893698,0.987811920108,0.983020690872,0.28223037,-0.013961421256,78.766229,157.526109,-0.09612368,0
0.040000,0.0169763061,0.0034228081,0.20162267,3.0006879922,4.8336286140,280.985323,0.987978064618,0.983020690872,0.29201722,-0.014329270630,74.701181,149.395669,-0.09789488,0
0.040000,0.0169763061,0.0037897126,0.22323541,3.0006639282,4.8352167592,281.077644,0.988151635579,0.983020690872,0.30224153,-0.014710443717,70.649656,141.292234,-0.09968972,0
0.040000,0.0169763061,0.0042347664,0.24945158,3.0006310890,4.8372858414,281.197922,0.988388411020,0.983020690872,0.31618893,-0.015225445095,65.433848,130.860055,-0.10204884,0
0.040000,0.0169763061,0.0047745411,0.28124735,3.0005856371,4.8399635782,281.353583,0.988716166860,0.983020690872,0.33549560,-0.015929251139,58.778516,117.548525,-0.10514965,0
0.040000,0.0169763061,0.0054321212,0.31998252,3.0005213291,4.8433889171,281.552702,0.989180502578,0.983020690872,0.36284759,-0.016909295627,50.392120,100.774318,-0.10922938,0
0.040000,0.0169763061,0.0062416842,0.36767034,3.0004270775,4.8476677620,281.801437,0.989863744342,0.983020690872,0.40309437,-0.018317873658,40.027558,80.042623,-0.11460735,0
0.040000,0.0169763061,0.0070218463,0.41362627,3.0003175875,4.8516047271,282.030298,0.990663890424,0.983020690872,0.45022748,-0.019921861218,30.411690,60.806935,-0.12004089,0
0.040000,0.0169763061,0.0077784834,0.45819646,3.0001889467,4.8549576918,282.225211,0.991616398385,0.983020690872,0.50633556,-0.021775038062,21.783880,43.544794,-0.12542780,0
0.040000,0.0169763061,0.0084891833,0.50006068,3.0000394008,4.8573721075,282.365564,0.992745509710,0.983020690872,0.57284658,-0.023903985470,14.537772,29.041109,-0.13049640,0
0.040000,0.0169763061,0.0090973397,0.53588452,2.9998744070,4.8585132556,282.431900,0.994024868325,0.983020690872,0.64820800,-0.026242120711,9.096381,18.137629,-0.13479188,0
0.040000,0.0169763061,0.0095457782,0.56230008,2.9997059643,4.8583480163,282.422295,0.995374397614,0.983020690872,0.72770287,-0.028639347202,5.506614,10.921667,-0.13796842,0
0.040000,0.0169763061,0.0098534722,0.58042498,2.9995078700,4.8567174426,282.327507,0.997027312571,0.983020690872,0.82506887,-0.031500416443,3.016071,5.861539,-0.14038949,0
0.040000,0.0169763061,0.0099118095,0.58386138,2.9993272632,4.8539046686,282.163997,0.998605693523,0.983020690872,0.91804439,-0.034175295904,1.811350,3.321643,-0.14159513,0
0.040000,0.0169763061,0.0097603774,0.57494117,2.9991684462,4.8501097164,281.943391,1.000057472207,0.983020690872,1.00356233,-0.036601166921,1.271472,2.056737,-0.14207373,0
0.040000,0.0169763061,0.0094533867,0.55685769,2.9990344896,4.8454561443,281.672873,1.001333816458,0.983020690872,1.07874619,-0.038715903791,1.116437,1.612854,-0.14223117,0
0.040000,0.0169763061,0.0090527649,0.53325882,2.9989256258,4.8401181888,281.362570,1.002409731002,0.983020690872,1.14212362,-0.040490827591,1.082500,1.496996,-0.14234365,0
0.040000,0.0169763061,0.0086101218,0.50718465,2.9988388225,4.8342997279,281.024335,1.003295063434,0.983020690872,1.19427468,-0.041949049060,1.036946,1.311275,-0.14254904,0
0.040000,0.0169763061,0.0081575361,0.48052480,2.9987696393,4.8281691539,280.667957,1.004020019365,0.983020690872,1.23697867,-0.043143324407,0.991418,1.000000,-0.14289008,1
0.040000,0.0169763061,0.0077111410,0.45422961,2.9987139390,4.8218401103,280.300041,1.004617596946,0.983020690872,1.27217935,-0.044129022937,0.950063,1.000000,-0.14336521,1
0.040000,0.0169763061,0.0072777273,0.42869911,2.9986684764,4.8153833185,279.924699,1.005115683938,0.983020690872,1.30151948,-0.044952277274,0.956805,1.000000,-0.14395858,1
0.040000,0.0169763061,0.0068593609,0.40405497,2.9986308598,4.8088421378,279.544452,1.005535787982,0.983020690872,1.32626597,-0.045648424873,0.965743,1.000000,-0.14465231,1
0.040000,0.0169763061,0.0064558693,0.38028704,2.9985993522,4.8022435608,279.160867,1.005894035859,0.983020690872,1.34736879,-0.046243863428,0.973726,1.000000,-0.14543049,1
0.040000,0.0169763061,0.0060660572,0.35732492,2.9985726843,4.7956048519,278.774950,1.006202501026,0.983020690872,1.36553912,-0.046758312080,0.980526,1.000000,-0.14627993,1
0.040000,0.0169763061,0.0056882722,0.33507126,2.9985499155,4.7889373983,278.387362,1.006470309205,0.983020690872,1.38131453,-0.047206655347,0.986159,1.000000,-0.14719000,1
0.040000,0.0169763061,0.0053206519,0.31341635,2.9985303364,4.7822489495,277.998554,1.006704453864,0.983020690872,1.39510697,-0.047600290462,0.990726,1.000000,-0.14815215,1
0.040000,0.0169763061,0.0049612100,0.29224320,2.9985134029,4.7755449473,277.608841,1.006910374971,0.983020690872,1.40723688,-0.047948078563,0.994355,1.000000,-0.14915949,1
0.040000,0.0169763061,0.0046078350,0.27142742,2.9984986910,4.7688293403,277.218454,1.007092366501,0.983020690872,1.41795721,-0.048257012218,0.997171,1.000000,-0.15020643,1
0.040000,0.0169763061,0.0042582276,0.25083357,2.9984858646,4.7621051019,276.827565,1.007253864818,0.983020690872,1.42747037,-0.048532686757,0.999289,1.000001,-0.15128836,1
0.040000,0.0169763061,0.0039097766,0.23030785,2.9984746544,4.7553745801,276.436311,1.007397654939,0.983020690872,1.43594042,-0.048779636822,1.000812,1.041118,-0.15240148,0
0.040000,0.0169763061,0.0035593487,0.20966567,2.9984648411,4.7486397562,276.044806,1.007526019882,0.983020690872,1.44350183,-0.049001579738,1.001820,1.062185,-0.15354257,0
0.040000,0.0169763061,0.0032029217,0.18867012,2.9984562448,4.7419024768,275.653159,1.007640850263,0.983020690872,1.45026599,-0.049201593825,1.002386,1.071512,-0.15470888,0
0.040000,0.0169763061,0.0028349031,0.16699175,2.9984487162,4.7351647298,275.261485,1.007743724748,0.983020690872,1.45632587,-0.049382249027,1.002575,1.074379,-0.15589799,0
0.040000,0.0169763061,0.0024467057,0.14412474,2.9984421305,4.7284291194,274.869935,1.007835969333,0.983020690872,1.46175960,-0.049545702495,1.002437,1.072292,-0.15710764,0
0.040000,0.0169763061,0.0020232664,0.11918178,2.9984363830,4.7217000022,274.478762,1.007918696155,0.983020690872,1.46663268,-0.049693759479,1.002018,1.065582,-0.15833549,0
0.050000,0.0195614360,0.0023473723,0.12000000,3.0019078168,5.1837379474,301.337648,0.975239912245,0.980435561001,0.26560671,0.013623473691,44.869277,89.727410,0.07007255,0
0.050000,0.0195614360,0.0026566693,0.13581157,3.0019087639,5.1841523741,301.361740,0.975197801412,0.980435561001,0.26775946,0.013736689883,44.075970,88.140595,0.07048309,0
0.050000,0.0195614360,0.0030390942,0.15536151,3.0019100725,5.1847325160,301.395464,0.975138786029,0.980435561001,0.27077639,0.013895043251,42.981771,85.951907,0.07104864,0
0.050000,0.0195614360,0.0035065147,0.17925651,3.0019118661,5.1855418054,301.442509,0.975056339148,0.980435561001,0.27499115,0.014115664000,41.487463,82.962873,0.07181964,0
0.050000,0.0195614360,0.0040710552,0.20811638,3.0019142956,5.1866638399,301.507735,0.974941823098,0.980435561001,0.28084533,0.014420937161,39.478182,78.943697,0.07285374,0
0.050000,0.0195614360,0.0047449762,0.24256789,3.0019175414,5.1882076299,301.597477,0.974783958164,0.980435561001,0.28891554,0.014839579805,36.833762,73.653946,0.07420954,0
0.050000,0.0195614360,0.0055402790,0.28322455,3.0019218190,5.1903154214,301.720006,0.974568160591,0.980435561001,0.29994733,0.015407829023,33.450344,66.885736,0.07593348,0
0.050000,0.0195614360,0.0064669595,0.33059738,3.0019274008,5.1931753075,301.886255,0.974275879249,0.980435561001,0.31488904,0.016170292404,29.280053,58.543024,0.07803453,0
0.050000,0.0195614360,0.0075278371,0.38483049,3.0019346749,5.1970422016,302.111043,0.973884550639,0.980435561001,0.33489414,0.017178800948,24.395156,48.769807,0.08043933,0
0.050000,0.0195614360,0.0087073076,0.44512620,3.0019442675,5.2022714530,302.415026,0.973369828378,0.980435561001,0.36120726,0.018485308146,19.067551,38.108862,0.08292638,0
0.050000,0.0195614360,0.0098914166,0.50565902,3.0019564698,5.2089494794,302.803229,0.972749336435,0.980435561001,0.39292742,0.020032927931,14.058564,28.081518,0.08497916,0
0.050000,0.0195614360,0.0108302241,0.55365179,3.0019693071,5.2158747378,303.205803,0.972157747077,0.980435561001,0.42317005,0.021483623509,10.452928,20.857913,0.08606462,0
0.050000,0.0195614360,0.0115678898,0.59136199,3.0019827744,5.2229957920,303.619760,0.971603849391,0.980435561001,0.45148585,0.022822272938,7.897456,15.731344,0.08639088,0
0.050000,0.0195614360,0.0121454959,0.62088979,3.0019967780,5.2302639937,304.042270,0.971088965819,0.980435561001,0.47780721,0.024051221364,6.085832,12.088944,0.08615943,0
0.050000,0.0195614360,0.0125977066,0.64400725,3.0020112067,5.2376401486,304.471056,0.970610391226,0.980435561001,0.50227242,0.025181260044,4.790319,9.475098,0.08553110,0
0.050000,0.0195614360,0.0129518002,0.66210887,3.0020259627,5.2450953447,304.904436,0.970163934236,0.980435561001,0.52509574,0.026225546848,3.852729,7.573418,0.08462336,0
0.050000,0.0195614360,0.0132285210,0.67625511,3.0020409691,5.2526090231,305.341217,0.969745249946,0.980435561001,0.54649930,0.027196679493,3.165632,6.169169,0.08351898,0
0.050000,0.0195614360,0.0134434736,0.68724370,3.0020561675,5.2601666773,305.780553,0.969350385189,0.980435561001,0.56668518,0.028105660093,2.656021,5.116600,0.08227575,0
0.050000,0.0195614360,0.0136084210,0.69567597,3.0020715148,5.2677579969,306.221847,0.968975932979,0.980435561001,0.58582754,0.028961732189,2.273748,4.315789,0.08093423,0
0.050000,0.0195614360,0.0137323067,0.70200913,3.0020869787,5.2753755492,306.664665,0.968619023187,0.980435561001,0.60407313,0.029772546667,1.983906,3.697349,0.07952316,0
0.050000,0.0195614360,0.0138220084,0.70659477,3.0021025355,5.2830138830,307.108692,0.968277256802,0.980435561001,0.62154456,0.030544415469,1.761894,3.212505,0.07806321,0
0.050000,0.0195614360,0.0138828802,0.70970660,3.0021181674,5.2906689286,307.553690,0.967948629089,0.980435561001,0.63834434,0.031282559717,1.590186,2.826588,0.07656942,0
0.050000,0.0195614360,0.0139191400,0.71156024,3.0021338612,5.2983375941,307.999480,0.967631458596,0.980435561001,0.65455841,0.031991322696,1.456181,2.514699,0.07505288,0
0.050000,0.0195614360,0.0139341487,0.71232750,3.0021496070,5.3060174908,308.445923,0.967324326939,0.980435561001,0.67025928,0.032674343153,1.350736,2.258749,0.07352185,0
0.050000,0.0195614360,0.0139306111,0.71214665,3.0021653977,5.3137067443,308.892909,0.967026029621,0.980435561001,0.68550854,0.033334693115,1.267158,2.045417,0.07198256,0
0.050000,0.0195614360,0.0139107237,0.71112999,3.0021812281,5.3214038620,309.340353,0.966735536522,0.980435561001,0.70035883,0.033974986519,1.200496,1.864719,0.07043975,0
0.050000,0.0195614360,0.0138762844,0.70936942,3.0021970944,5.3291076394,309.788184,0.966451960335,0.980435561001,0.71485553,0.034597464727,1.147055,1.708958,0.06889703,0
0.050000,0.0195614360,0.0138287737,0.70694062,3.0022129943,5.3368170915,310.236345,0.966174531380,0.980435561001,0.72903797,0.035204064011,1.104043,1.571924,0.06735719,0
0.050000,0.0195614360,0.0137694173,0.70390626,3.0022289263,5.3445314037,310.684788,0.965902577438,0.980435561001,0.74294053,0.035796469085,1.069333,1.448112,0.06582238,0
0.050000,0.0195614360,0.0136992331,0.70031838,3.0022448899,5.3522498942,311.133474,0.965635507544,0.980435561001,0.75659340,0.036376155805,1.041284,1.331580,0.06429426,0
0.050000,0.0195614360,0.0136190684,0.69622028,3.0022608850,5.3599719866,311.582370,0.965372798872,0.980435561001,0.77002333,0.036944425479,1.018619,1.212485,0.06277410,0
0.050000,0.0195614360,0.0135296280,0.69164800,3.0022769122,5.3676971881,312.031446,0.965113986084,0.980435561001,0.78325410,0.037502432608,1.000335,1.026213,0.06126291,0
0.050000,0.0195614360,0.0134314970,0.68663144,3.0022929727,5.3754250736,312.480679,0.964858652600,0.980435561001,0.79630700,0.038051207475,0.985637,1.000000,0.05976144,1
0.050000,0.0195614360,0.0133251582,0.68119530,3.0023090677,5.3831552725,312.930045,0.964606423418,0.980435561001,0.80920121,0.038591674670,0.973890,1.000000,0.05827027,1
0.050000,0.0195614360,0.0132110065,0.67535975,3.0023251991,5.3908874586,313.379528,0.964356959164,0.980435561001,0.82195406,0.039124668374,0.964581,1.000000,0.05678983,1
0.050000,0.0195614360,0.0130893599,0.66914105,3.0023413689,5.3986213422,313.829109,0.964109951132,0.980435561001,0.83458136,0.039650945058,0.957297,1.000000,0.05532044,1
0.050000,0.0195614360,0.0129604681,0.66255198,3.0023575794,5.4063566632,314.278773,0.963865117126,0.980435561001,0.84709752,0.040171194085,0.951698,1.000000,0.05386231,1
0.050000,0.0195614360,0.0128245197,0.65560216,3.0023738331,5.4140931860,314.728508,0.963622197957,0.980435561001,0.85951579,0.040686046633,0.947506,1.000000,0.05241561,1
0.050000,0.0195614360,0.0126816474,0.64829839,3.0023901326,5.4218306949,315.178300,0.963380954472,0.980435561001,0.87184839,0.041196083225,0.944492,1.000000,0.05098041,1
0.050000,0.0195614360,0.0125319323,0.64064480,3.0024064810,5.4295689903,315.628137,0.963141165030,0.980435561001,0.88410667,0.041701840135,0.942466,1.000000,0.04955675,1
0.050000,0.0195614360,0.0123754065,0.63264305,3.0024228811,5.4373078856,316.078010,0.962902623331,0.980435561001,0.89630115,0.042203814852,0.941268,1.000000,0.04814465,1
0.050000,0.0195614360,0.0122120552,0.62429237,3.0024393362,5.4450472045,316.527907,0.962665136563,0.980435561001,0.90844171,0.042702470771,0.940767,1.000000,0.04674406,1
0.050000,0.0195614360,0.0120418175,0.61558965,3.0024558495,5.4527867782,316.977818,0.962428523794,0.980435561001,0.92053759,0.043198241233,0.940849,1.000000,0.04535493,1
0.050000,0.0195614360,0.0118645865,0.60652943,3.0024724245,5.4605264434,317.427735,0.962192614578,0.980435561001,0.93259751,0.043691533019,0.941423,1.000000,0.04397718,1
0.050000,0.0195614360,0.0116802086,0.59710384,3.0024890648,5.4682660399,317.877649,0.961957247752,0.980435561001,0.94462969,0.044182729385,0.942407,1.000000,0.04261073,1
0.050000,0.0195614360,0.0114884814,0.58730256,3.0025057739,5.4760054087,318.327548,0.961722270380,0.980435561001,0.95664197,0.044672192699,0.943734,1.000000,0.04125545,1
0.050000,0.0195614360,0.0112891508,0.57711258,3.0025225555,5.4837443900,318.777426,0.961487536838,0.980435561001,0.96864178,0.045160266747,0.945347,1.000000,0.03991125,1
0.050000,0.0195614360,0.0110819075,0.56651810,3.0025394137,5.4914828204,319.227271,0.961252908006,0.980435561001,0.98063624,0.045647278740,0.947197,1.000000,0.03857798,1
0.050000,0.0195614360,0.0108663809,0.55550017,3.0025563521,5.4992205312,319.677075,0.961018250580,0.980435561001,0.99263216,0.046133541068,0.949242,1.000000,0.03725552,1
0.050000,0.0195614360,0.0106421328,0.54403638,3.0025733749,5.5069573453,320.126826,0.960783436461,0.980435561001,1.00463609,0.046619352818,0.951445,1.000000,0.03594375,1
0.050000,0.0195614360,0.0104086474,0.53210037,3.0025904862,5.5146930739,320.576514,0.960548342241,0.980435561001,1.01665434,0.047105001090,0.953776,1.000000,0.03464251,1
0.050000,0.0195614360,0.0101653208,0.51966127,3.0026076899,5.5224275132,321.026128,0.960312848772,0.980435561001,1.02869300,0.047590762107,0.956207,1.000000,0.03335167,1
0.050000,0.0195614360,0.0099114449,0.50668289,3.0026249905,5.5301604391,321.475653,0.960076840817,0.980435561001,1.04075796,0.048076902130,0.958717,1.000000,0.03207109,1
0.050000,0.0195614360,0.0096461892,0.49312275,3.0026423920,5.5378916017,321.925076,0.959840206787,0.980435561001,1.05285492,0.048563678170,0.961284,1.000000,0.03080064,1
0.050000,0.0195614360,0.0093685746,0.47893082,3.0026598989,5.5456207170,322.374380,0.959602838592,0.980435561001,1.06498942,0.049051338472,0.963892,1.000000,0.02954019,1
0.050000,0.0195614360,0.0090774409,0.46404778,3.0026775152,5.5533474574,322.823546,0.959364631602,0.980435561001,1.07716680,0.049540122737,0.966526,1.000000,0.02828961,1
0.050000,0.0195614360,0.0087714021,0.44840277,3.0026952453,5.5610714368,323.272551,0.959125484781,0.980435561001,1.08939222,0.050030261991,0.969171,1.000000,0.02704877,1
0.050000,0.0195614360,0.0084487853,0.43191028,3.0027130934,5.5687921912,323.721369,0.958885301034,0.980435561001,1.10167065,0.050521978002,0.971817,1.000000,0.02581757,1
0.050000,0.0195614360,0.0081075465,0.41446581,3.0027310633,5.5765091505,324.169966,0.958643987893,0.980435561001,1.11400682,0.051015482015,0.974455,1.000000,0.02459592,1
0.050000,0.0195614360,0.0077451492,0.39593970,3.0027491590,5.5842215957,324.618301,0.958401458690,0.980435561001,1.12640515,0.051510972471,0.977074,1.000000,0.02338374,1
0.050000,0.0195614360,0.0073583848,0.37616793,3.0027673837,5.5919285945,325.066319,0.958157634557,0.980435561001,1.13886968,0.052008631050,0.979667,1.000000,0.02218099,1
0.050000,0.0195614360,0.0069430987,0.35493809,3.0027857401,5.5996288955,325.513948,0.957912447820,0.980435561001,1.15140387,0.052508615890,0.982227,1.000000,0.02098766,1
0.050000,0.0195614360,0.0064937482,0.33196685,3.0028042295,5.6073207507,325.961086,0.957665847948,0.980435561001,1.16401030,0.053011049617,0.984748,1.000000,0.01980385,1
0.050000,0.0195614360,0.0060026534,0.30686159,3.0028228517,5.6150015932,326.407583,0.957417812504,0.980435561001,1.17669012,0.053515997231,0.987224,1.000000,0.01862972,1
0.050000,0.0195614360,0.0054586220,0.27905017,3.0028416022,5.6226674040,326.853207,0.957168368883,0.980435561001,1.18944193,0.054023422139,0.989650,1.000000,0.01746570,1
0.050000,0.0195614360,0.0048441677,0.24763866,3.0028604699,5.6303113202,327.297558,0.956917642072,0.980435561001,1.20225933,0.054533089466,0.992020,1.000000,0.01631259,1
0.050000,0.0195614360,0.0041290230,0.21107975,3.0028794264,5.6379200601,327.739865,0.956665978105,0.980435561001,1.21512464,0.055044315911,0.994327,1.000000,0.01517215,1
0.050000,0.0195614360,0.0032512028,0.16620471,3.0028983969,5.6454621649,328.178297,0.956414347906,0.980435561001,1.22798823,0.055555151434,0.996560,1.000000,0.01404877,1
0.050000,0.0195614360,0.0020317621,0.10386569,3.0029170988,5.6528262237,328.606380,0.956166465708,0.980435561001,1.24066021,0.056058085552,0.998686,1.000000,0.01295855,1
